UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF
7583,L07583,L,298.7,309.1,1331,43.3,191,0,0,0,0,0,0
7584,M07584,M,302.5,312.7,1434,36.8,118,0,0,0,0,0,0
7585,M07585,M,301.8,312.6,1654,24.8,237,0,0,0,0,0,0
7586,L07586,L,298.1,308.3,1463,33.4,162,0,0,0,0,0,0
7587,L07587,L,302.3,313.3,1627,38.0,31,0,0,0,0,0,0
7588,H07588,H,299.7,310.3,1484,30.0,34,0,0,0,0,0,0
7589,M07589,M,298.8,307.7,1547,31.5,143,0,0,0,0,0,0
7590,L07590,L,299.4,310.1,1312,50.1,203,0,0,0,0,0,0
7591,L07591,L,298.4,308.3,1363,33.8,135,0,0,0,0,0,0
7592,H07592,H,297.4,306.6,1249,44.4,208,1,1,0,0,0,0
7593,H07593,H,301.6,312.2,1620,38.2,25,0,0,0,0,0,0
7594,H07594,H,299.6,310.5,1442,27.7,88,0,0,0,0,0,0
7595,M07595,M,301.2,310.8,1168,36.7,15,0,0,0,0,0,0
7596,H07596,H,300.6,310.2,1596,42.9,95,0,0,0,0,0,0
7597,L07597,L,301.1,309.7,1695,57.4,144,0,0,0,0,0,0
7598,M07598,M,295.9,304.1,1338,32.3,237,1,0,1,0,0,0
7599,L07599,L,298.3,308.0,1596,39.1,116,0,0,0,0,0,0
7600,M07600,M,301.1,311.9,1458,49.1,98,0,0,0,0,0,0
7601,H07601,H,297.5,306.9,1168,52.6,177,0,0,0,0,0,0
7602,H07602,H,300.7,312.2,1891,33.5,187,0,0,0,0,0,0
7603,M07603,M,297.2,307.0,1459,38.4,46,0,0,0,0,0,0
7604,M07604,M,300.0,309.8,1540,51.1,180,0,0,0,0,0,0
7605,H07605,H,303.2,312.9,1375,45.1,142,0,0,0,0,0,0
7606,H07606,H,301.5,312.5,1441,50.3,134,0,0,0,0,0,0
7607,M07607,M,296.3,305.3,1532,51.7,251,1,0,0,0,1,0
7608,L07608,L,301.7,311.6,1291,45.5,195,0,0,0,0,0,0
7609,L07609,L,303.6,313.1,1839,41.4,206,0,0,0,0,0,0
7610,H07610,H,305.6,315.0,1668,33.3,213,0,0,0,0,0,0
7611,M07611,M,301.0,311.0,1603,37.6,167,0,0,0,0,0,0
7612,M07612,M,297.3,307.2,1472,38.2,9,0,0,0,0,0,0
7613,M07613,M,300.9,311.9,1348,52.0,96,0,0,0,0,0,0
7614,L07614,L,303.2,313.2,1706,41.8,194,0,0,0,0,0,0
7615,L07615,L,299.6,310.2,1622,41.9,45,0,0,0,0,0,0
7616,H07616,H,302.1,312.3,1420,30.1,247,0,0,0,0,0,0
7617,L07617,L,298.3,309.7,1283,52.0,2,0,0,0,0,0,0
7618,M07618,M,300.7,310.4,1185,32.3,144,0,0,0,0,0,0
7619,M07619,M,295.0,304.7,1506,37.2,24,0,0,0,0,0,0
7620,H07620,H,298.1,308.8,1450,53.1,197,0,0,0,0,0,0
7621,L07621,L,300.0,309.7,1737,48.9,156,0,0,0,0,0,0
7622,M07622,M,299.3,309.8,1698,31.5,105,0,0,0,0,0,0
7623,L07623,L,297.4,309.7,1508,29.2,26,0,0,0,0,0,0
7624,L07624,L,299.0,308.0,1484,38.0,114,0,0,0,0,0,0
7625,L07625,L,300.7,312.2,1270,34.2,88,0,0,0,0,0,0
7626,L07626,L,299.8,309.3,1712,25.3,48,0,0,0,0,0,0
7627,H07627,H,300.1,311.5,1489,32.5,51,0,0,0,0,0,0
7628,H07628,H,301.5,312.1,1621,12.5,219,0,0,0,0,0,0
7629,L07629,L,299.3,309.9,1735,49.0,83,0,0,0,0,0,0
7630,H07630,H,302.7,312.6,1387,48.4,30,0,0,0,0,0,0
7631,M07631,M,298.0,307.8,1334,54.1,43,0,0,0,0,0,0
7632,M07632,M,303.9,313.1,1994,43.5,170,0,0,0,0,0,0
7633,H07633,H,302.2,312.2,1619,35.5,99,0,0,0,0,0,0
7634,M07634,M,299.3,309.1,1444,50.2,17,0,0,0,0,0,0
7635,L07635,L,299.4,309.6,1748,33.0,14,0,0,0,0,0,0
7636,L07636,L,300.4,309.0,1438,26.7,15,0,0,0,0,0,0
7637,L07637,L,301.2,311.2,1565,38.5,187,0,0,0,0,0,0
7638,H07638,H,302.2,313.5,1386,44.1,220,0,0,0,0,0,0
7639,M07639,M,297.3,308.3,1497,31.9,217,0,0,0,0,0,0
7640,L07640,L,300.9,310.9,1445,29.5,138,0,0,0,0,0,0
7641,L07641,L,295.8,308.3,1350,35.8,99,0,0,0,0,0,0
7642,H07642,H,299.6,309.1,1549,44.1,85,0,0,0,0,0,0
7643,L07643,L,302.9,312.8,1372,38.5,189,0,0,0,0,0,0
7644,M07644,M,297.2,305.7,1615,66.4,207,0,0,0,0,0,0
7645,M07645,M,296.8,306.4,1439,38.6,241,0,0,0,0,0,0
7646,L07646,L,300.4,312.2,1168,47.5,249,1,0,0,0,1,0
7647,L07647,L,302.8,312.4,1624,25.5,178,0,0,0,0,0,0
7648,L07648,L,300.7,309.1,1628,45.9,49,0,0,0,0,0,0
7649,L07649,L,296.2,307.1,1951,35.4,243,0,0,0,0,0,0
7650,M07650,M,296.6,307.0,1504,39.9,34,0,0,0,0,0,0
7651,H07651,H,300.2,311.0,1537,56.9,76,0,0,0,0,0,0
7652,L07652,L,297.6,307.3,1596,36.3,211,0,0,0,0,0,0
7653,M07653,M,300.3,309.3,1704,26.9,133,0,0,0,0,0,0
7654,L07654,L,300.4,310.2,1691,28.5,62,0,0,0,0,0,0
7655,L07655,L,299.0,309.6,1564,41.7,133,0,0,0,0,0,0
7656,M07656,M,303.6,313.6,1493,41.2,198,0,0,0,0,0,0
7657,M07657,M,301.2,311.6,1669,40.8,72,0,0,0,0,0,0
7658,M07658,M,302.4,311.9,1485,27.1,130,0,0,0,0,0,0
7659,L07659,L,301.8,312.3,1242,60.3,73,0,0,0,0,0,0
7660,M07660,M,299.7,309.7,1200,54.6,104,0,0,0,0,0,0
7661,L07661,L,299.6,308.9,1441,41.3,54,0,0,0,0,0,0
7662,H07662,H,299.4,309.5,1524,24.8,184,0,0,0,0,0,0
7663,M07663,M,301.4,311.0,1994,55.8,82,0,0,0,0,0,0
7664,H07664,H,298.7,309.3,1476,51.4,133,0,0,0,0,0,0
7665,L07665,L,303.5,314.3,1509,41.0,204,0,0,0,0,0,0
7666,L07666,L,298.5,309.0,1419,52.0,36,0,0,0,0,0,0
7667,M07667,M,300.4,308.8,1624,35.1,170,0,0,0,0,0,0
7668,L07668,L,299.5,308.6,1556,30.4,84,0,0,0,0,0,0
7669,M07669,M,299.1,308.5,1372,41.6,126,0,0,0,0,0,0
7670,M07670,M,304.3,313.5,1298,24.5,184,0,0,0,0,0,0
7671,H07671,H,299.1,308.6,1420,28.9,239,0,0,0,0,0,0
7672,L07672,L,299.4,310.3,1331,45.4,218,0,0,0,0,0,0
7673,H07673,H,298.7,309.4,1454,42.4,233,0,0,0,0,0,0
7674,L07674,L,300.1,309.7,1528,26.2,13,0,0,0,0,0,0
7675,L07675,L,299.8,310.4,1400,35.9,107,0,0,0,0,0,0
7676,M07676,M,297.8,308.1,1791,26.6,206,0,0,0,0,0,0
7677,L07677,L,299.2,309.1,1732,35.1,205,0,0,0,0,0,0
7678,H07678,H,301.2,312.4,1454,34.0,111,0,0,0,0,0,0
7679,H07679,H,302.1,311.4,1307,49.9,77,0,0,0,0,0,0
7680,H07680,H,300.0,310.1,1494,38.4,144,0,0,0,0,0,0
7681,H07681,H,300.1,309.1,1473,37.6,194,0,0,0,0,0,0
7682,M07682,M,299.3,308.3,1487,36.1,178,0,0,0,0,0,0
7683,L07683,L,299.0,307.6,1420,22.8,63,0,0,0,0,0,0
7684,H07684,H,298.2,307.2,1290,39.0,5,0,0,0,0,0,0
7685,L07685,L,296.9,307.0,1507,44.8,224,0,0,0,0,0,0
7686,H07686,H,298.6,308.3,1430,42.3,118,0,0,0,0,0,0
7687,L07687,L,301.8,311.5,1448,46.9,211,0,0,0,0,0,0
7688,M07688,M,299.2,308.9,1519,47.4,223,0,0,0,0,0,0
7689,L07689,L,299.3,311.1,1486,62.0,238,0,0,0,0,0,0
7690,L07690,L,299.3,308.1,1514,28.7,89,0,0,0,0,0,0
7691,L07691,L,302.5,311.2,1421,42.3,167,0,0,0,0,0,0
7692,L07692,L,298.1,307.3,1572,43.5,151,0,0,0,0,0,0
7693,L07693,L,300.6,310.5,1356,36.8,42,0,0,0,0,0,0
7694,L07694,L,299.9,310.4,1282,33.7,111,0,0,0,0,0,0
7695,L07695,L,300.1,310.8,1322,45.0,109,0,0,0,0,0,0
7696,M07696,M,300.5,311.4,1365,44.0,51,0,0,0,0,0,0
7697,L07697,L,300.1,310.0,1242,29.5,95,0,0,0,0,0,0
7698,H07698,H,301.6,311.2,1168,22.0,115,0,0,0,0,0,0
7699,L07699,L,299.9,311.6,1601,35.1,202,0,0,0,0,0,0
7700,M07700,M,303.5,310.7,1755,33.3,220,0,0,0,0,0,0
7701,L07701,L,300.1,310.2,1612,46.0,181,0,0,0,0,0,0
7702,M07702,M,296.6,307.0,1403,30.8,207,0,0,0,0,0,0
7703,M07703,M,301.3,313.2,1168,38.2,28,0,0,0,0,0,0
7704,M07704,M,300.8,309.1,1538,22.9,144,0,0,0,0,0,0
7705,L07705,L,300.1,309.6,1179,24.5,65,0,0,0,0,0,0
7706,M07706,M,299.5,308.1,1483,32.3,109,0,0,0,0,0,0
7707,L07707,L,295.8,304.0,1340,37.5,178,0,0,0,0,0,0
7708,L07708,L,296.1,305.9,1168,31.8,240,0,0,0,0,0,0
7709,L07709,L,303.3,314.1,1796,41.4,90,0,0,0,0,0,0
7710,M07710,M,298.8,310.0,1249,23.0,149,0,0,0,0,0,0
7711,L07711,L,301.9,311.4,1429,37.8,27,0,0,0,0,0,0
7712,M07712,M,296.8,307.5,1474,38.0,176,0,0,0,0,0,0
7713,L07713,L,297.9,307.7,1406,25.5,60,0,0,0,0,0,0
7714,L07714,L,301.4,311.9,1593,42.3,119,0,0,0,0,0,0
7715,L07715,L,299.8,310.9,1352,18.3,82,0,0,0,0,0,0
7716,L07716,L,301.1,310.9,1576,33.1,13,0,0,0,0,0,0
7717,M07717,M,300.0,311.0,1564,47.9,190,0,0,0,0,0,0
7718,H07718,H,299.6,308.4,1224,17.7,162,0,0,0,0,0,0
7719,M07719,M,298.6,309.3,1547,46.7,210,0,0,0,0,0,0
7720,L07720,L,297.6,308.6,1289,28.3,239,1,1,0,0,0,0
7721,L07721,L,302.8,313.7,1267,34.1,104,0,0,0,0,0,0
7722,H07722,H,303.1,311.9,1558,54.1,196,0,0,0,0,0,0
7723,L07723,L,297.9,307.7,1418,33.7,78,0,0,0,0,0,0
7724,L07724,L,297.8,308.1,1575,56.1,110,0,0,0,0,0,0
7725,H07725,H,299.3,309.7,1576,36.9,216,0,0,0,0,0,0
7726,L07726,L,300.7,310.8,1214,39.2,227,0,0,0,0,0,0
7727,L07727,L,299.6,311.1,1648,48.4,95,0,0,0,0,0,0
7728,L07728,L,301.0,309.7,1557,45.4,203,1,1,0,0,0,0
7729,M07729,M,299.9,309.7,1383,41.5,197,0,0,0,0,0,0
7730,L07730,L,299.8,308.1,1473,35.4,47,0,0,0,0,0,0
7731,M07731,M,304.8,315.4,1654,24.5,161,0,0,0,0,0,0
7732,L07732,L,298.9,309.5,1436,25.0,126,0,0,0,0,0,0
7733,L07733,L,303.3,316.6,1923,53.1,16,0,0,0,0,0,0
7734,L07734,L,302.9,313.9,1798,57.0,138,0,0,0,0,0,0
7735,H07735,H,301.0,311.3,1523,41.3,253,0,0,0,0,0,0
7736,L07736,L,296.1,306.4,1454,22.3,197,0,0,0,0,0,0
7737,M07737,M,300.1,309.7,1463,32.3,54,0,0,0,0,0,0
7738,L07738,L,299.0,309.1,1380,31.8,56,0,0,0,0,0,0
7739,L07739,L,300.0,310.3,1525,34.4,81,0,0,0,0,0,0
7740,L07740,L,297.9,305.9,1638,31.2,5,0,0,0,0,0,0
7741,M07741,M,301.5,311.7,1230,45.2,22,0,0,0,0,0,0
7742,L07742,L,302.0,312.1,1629,42.5,182,0,0,0,0,0,0
7743,H07743,H,302.3,314.1,1687,55.8,143,0,0,0,0,0,0
7744,H07744,H,299.2,309.1,1614,36.1,181,0,0,0,0,0,0
7745,M07745,M,297.9,307.1,1474,42.0,184,0,0,0,0,0,0
7746,M07746,M,300.7,311.0,1606,47.4,22,0,0,0,0,0,0
7747,M07747,M,303.5,313.6,1760,50.2,242,0,0,0,0,0,0
7748,M07748,M,300.1,310.0,1488,27.7,248,0,0,0,0,0,0
7749,L07749,L,300.9,309.6,1505,44.0,9,0,0,0,0,0,0
7750,H07750,H,299.5,309.4,1927,41.5,22,0,0,0,0,0,0
7751,H07751,H,299.0,308.4,1561,43.0,212,0,0,0,0,0,0
7752,L07752,L,301.3,311.1,1299,40.6,154,0,0,0,0,0,0
7753,H07753,H,299.8,310.5,1675,57.1,253,0,0,0,0,0,0
7754,H07754,H,300.8,310.1,1580,31.1,67,0,0,0,0,0,0
7755,L07755,L,301.0,310.8,1369,30.5,201,0,0,0,0,0,0
7756,H07756,H,300.7,311.2,1279,31.8,138,0,0,0,0,0,0
7757,L07757,L,301.1,310.8,1548,37.1,140,0,0,0,0,0,0
7758,L07758,L,298.3,310.9,1488,42.9,53,0,0,0,0,0,0
7759,L07759,L,298.2,308.4,1251,35.4,154,0,0,0,0,0,0
7760,M07760,M,299.9,308.7,1482,50.1,107,0,0,0,0,0,0
7761,L07761,L,300.0,309.1,1470,40.0,56,0,0,0,0,0,0
7762,H07762,H,299.0,308.0,1488,39.0,217,0,0,0,0,0,0
7763,L07763,L,300.5,309.7,1598,26.7,54,0,0,0,0,0,0
7764,L07764,L,301.8,312.4,1168,58.2,76,0,0,0,0,0,0
7765,M07765,M,302.4,311.3,1278,39.5,25,0,0,0,0,0,0
7766,L07766,L,302.8,312.5,1403,56.4,171,0,0,0,0,0,0
7767,M07767,M,297.4,308.5,1765,33.8,75,0,0,0,0,0,0
7768,L07768,L,297.7,307.2,1974,48.3,242,1,0,0,0,1,0
7769,H07769,H,299.4,310.1,1501,34.4,193,0,0,0,0,0,0
7770,M07770,M,300.2,308.5,1509,58.2,231,1,0,0,0,1,0
7771,L07771,L,299.5,309.2,1168,51.2,50,0,0,0,0,0,0
7772,L07772,L,298.9,308.0,1681,48.5,162,0,0,0,0,0,0
7773,L07773,L,299.4,309.7,1590,32.8,223,0,0,0,0,0,0
7774,H07774,H,301.0,309.9,1557,59.1,248,1,0,0,0,1,0
7775,M07775,M,297.3,309.4,1251,60.4,168,0,0,0,0,0,0
7776,L07776,L,304.7,313.0,1896,36.2,240,0,0,0,0,0,0
7777,L07777,L,300.0,311.2,1804,41.6,37,0,0,0,0,0,0
7778,H07778,H,302.1,313.0,1559,49.3,15,0,0,0,0,0,0
7779,L07779,L,298.8,309.1,1698,20.3,118,0,0,0,0,0,0
7780,M07780,M,301.1,311.2,1510,51.5,83,0,0,0,0,0,0
7781,M07781,M,300.2,312.1,1664,50.2,237,0,0,0,0,0,0
7782,L07782,L,301.7,314.2,1239,34.4,4,0,0,0,0,0,0
7783,M07783,M,299.6,309.4,1168,18.1,83,0,0,0,0,0,0
7784,L07784,L,303.1,313.3,1246,43.3,88,0,0,0,0,0,0
7785,L07785,L,297.0,306.5,1339,28.7,180,0,0,0,0,0,0
7786,H07786,H,301.9,310.7,1371,24.1,5,1,0,0,1,0,0
7787,M07787,M,300.2,310.7,1590,43.7,218,0,0,0,0,0,0
7788,H07788,H,298.0,308.2,1449,53.2,241,0,0,0,0,0,0
7789,M07789,M,303.9,312.3,1494,37.8,125,0,0,0,0,0,0
7790,L07790,L,303.7,314.2,1263,51.9,27,0,0,0,0,0,0
7791,M07791,M,295.9,306.1,1246,46.6,16,0,0,0,0,0,0
7792,M07792,M,300.4,309.8,1508,26.3,68,0,0,0,0,0,0
7793,L07793,L,301.4,310.7,1392,34.5,34,0,0,0,0,0,0
7794,L07794,L,300.9,311.3,1501,50.8,127,0,0,0,0,0,0
7795,M07795,M,303.0,314.6,1609,34.4,107,0,0,0,0,0,0
7796,M07796,M,302.6,313.0,1828,48.2,52,0,0,0,0,0,0
7797,L07797,L,300.5,311.3,1496,35.9,211,0,0,0,0,0,0
7798,H07798,H,304.6,313.7,1863,47.2,157,1,0,0,1,0,0
7799,L07799,L,301.9,311.5,1581,44.3,158,0,0,0,0,0,0
7800,L07800,L,299.3,309.9,1638,37.5,173,0,0,0,0,0,0
7801,L07801,L,298.9,307.5,1711,46.9,219,0,0,0,0,0,0
7802,H07802,H,302.5,312.7,1644,18.4,176,0,0,0,0,0,0
7803,L07803,L,298.4,308.9,1340,29.1,34,0,0,0,0,0,0
7804,L07804,L,299.2,309.1,1717,35.4,97,0,0,0,0,0,0
7805,L07805,L,299.5,309.8,1425,51.7,132,0,0,0,0,0,0
7806,M07806,M,300.7,310.8,1560,25.5,50,0,0,0,0,0,0
7807,M07807,M,299.6,309.0,1527,39.7,241,0,0,0,0,0,0
7808,L07808,L,297.4,306.2,1729,43.2,64,0,0,0,0,0,0
7809,H07809,H,302.3,312.2,1579,42.5,200,1,1,0,0,0,0
7810,L07810,L,299.2,310.5,1223,39.0,241,0,0,0,0,0,0
7811,L07811,L,304.0,315.1,1918,33.8,70,0,0,0,0,0,0
7812,M07812,M,300.6,310.3,1667,37.5,118,0,0,0,0,0,0
7813,M07813,M,302.5,312.2,1390,49.7,66,0,0,0,0,0,0
7814,L07814,L,301.3,310.8,1273,33.1,208,0,0,0,0,0,0
7815,M07815,M,302.6,312.2,1690,18.4,204,0,0,0,0,0,0
7816,L07816,L,301.1,311.4,1296,44.7,226,0,0,0,0,0,0
7817,M07817,M,300.5,311.5,1660,55.0,19,0,0,0,0,0,0
7818,M07818,M,302.2,314.4,1714,29.5,190,0,0,0,0,0,0
7819,H07819,H,305.0,314.1,1370,53.6,152,0,0,0,0,0,0
7820,L07820,L,299.5,310.1,1352,45.2,107,0,0,0,0,0,0
7821,M07821,M,301.6,312.1,1406,28.4,228,0,0,0,0,0,0
7822,M07822,M,300.0,309.7,1302,33.0,222,0,0,0,0,0,0
7823,L07823,L,301.0,310.0,1546,32.5,177,0,0,0,0,0,0
7824,L07824,L,300.1,310.4,1574,41.7,44,0,0,0,0,0,0
7825,H07825,H,295.7,307.8,1645,38.2,71,0,0,0,0,0,0
7826,L07826,L,299.6,309.9,1333,51.1,39,0,0,0,0,0,0
7827,M07827,M,302.0,311.2,1668,48.5,68,0,0,0,0,0,0
7828,L07828,L,298.5,308.3,1302,24.5,196,0,0,0,0,0,0
7829,H07829,H,301.8,310.7,1668,25.8,89,0,0,0,0,0,0
7830,L07830,L,300.4,310.4,1203,46.1,72,0,0,0,0,0,0
7831,H07831,H,299.6,310.3,1814,34.8,68,0,0,0,0,0,0
7832,M07832,M,301.8,311.1,1396,38.3,16,0,0,0,0,0,0
7833,L07833,L,301.4,308.1,1620,45.5,86,0,0,0,0,0,0
7834,M07834,M,300.8,311.1,1636,48.6,27,0,0,0,0,0,0
7835,M07835,M,302.0,311.5,1246,27.7,145,0,0,0,0,0,0
7836,L07836,L,300.4,309.7,1667,17.8,47,0,0,0,0,0,0
7837,L07837,L,296.7,306.0,1390,38.9,69,0,0,0,0,0,0
7838,M07838,M,299.2,309.6,1439,31.5,124,0,0,0,0,0,0
7839,M07839,M,296.4,306.0,1366,40.7,99,0,0,0,0,0,0
7840,L07840,L,301.3,312.2,1823,39.1,81,0,0,0,0,0,0
7841,H07841,H,301.8,312.7,1266,30.2,247,0,0,0,0,0,0
7842,L07842,L,301.9,311.6,1586,60.9,15,0,0,0,0,0,0
7843,L07843,L,301.0,310.5,1375,40.2,223,1,1,0,0,0,0
7844,M07844,M,301.9,312.1,1718,34.3,238,0,0,0,0,0,0
7845,L07845,L,296.8,306.7,1964,41.0,245,0,0,0,0,0,0
7846,L07846,L,299.8,308.0,1374,45.3,218,1,0,1,0,0,0
7847,M07847,M,297.2,309.1,1528,33.7,208,0,0,0,0,0,0
7848,L07848,L,299.3,310.0,1423,63.2,60,0,0,0,0,0,0
7849,L07849,L,303.2,312.8,1708,24.8,46,0,0,0,0,0,0
7850,M07850,M,302.2,310.3,1450,25.5,155,0,0,0,0,0,0
7851,M07851,M,301.3,311.1,1681,24.0,138,0,0,0,0,0,0
7852,H07852,H,299.6,309.0,1420,40.0,187,0,0,0,0,0,0
7853,M07853,M,298.0,308.0,1949,44.7,33,0,0,0,0,0,0
7854,L07854,L,300.4,308.2,1168,36.7,72,0,0,0,0,0,0
7855,L07855,L,302.2,311.7,1575,44.7,170,0,0,0,0,0,0
7856,M07856,M,300.8,310.4,1498,44.6,158,0,0,0,0,0,0
7857,L07857,L,296.8,306.6,1491,36.4,88,0,0,0,0,0,0
7858,L07858,L,300.2,310.0,1557,44.3,37,0,0,0,0,0,0
7859,H07859,H,296.2,306.2,1512,38.0,222,0,0,0,0,0,0
7860,M07860,M,301.6,313.1,1544,35.9,213,0,0,0,0,0,0
7861,M07861,M,298.6,308.1,1582,35.0,40,0,0,0,0,0,0
7862,L07862,L,297.6,306.6,1850,42.3,190,0,0,0,0,0,0
7863,L07863,L,301.6,309.9,1168,52.2,36,0,0,0,0,0,0
7864,L07864,L,301.1,310.6,1869,27.9,114,0,0,0,0,0,0
7865,M07865,M,300.5,309.1,2012,35.2,121,0,0,0,0,0,0
7866,L07866,L,304.4,315.3,1168,41.6,102,0,0,0,0,0,0
7867,L07867,L,301.3,311.2,1510,57.6,87,0,0,0,0,0,0
7868,L07868,L,298.7,309.6,1774,44.3,118,0,0,0,0,0,0
7869,M07869,M,301.0,312.5,1684,31.9,183,0,0,0,0,0,0
7870,M07870,M,299.4,308.6,1835,30.8,87,0,0,0,0,0,0
7871,L07871,L,302.5,312.2,1574,49.9,147,0,0,0,0,0,0
7872,L07872,L,300.6,311.9,1168,36.9,91,0,0,0,0,0,0
7873,L07873,L,300.8,310.9,1761,27.7,246,0,0,0,0,0,0
7874,L07874,L,297.1,307.6,1627,50.1,173,0,0,0,0,0,0
7875,M07875,M,300.1,311.2,1793,43.1,219,0,0,0,0,0,0
7876,L07876,L,299.9,310.8,1193,28.1,109,0,0,0,0,0,0
7877,M07877,M,298.0,308.4,1257,26.6,68,0,0,0,0,0,0
7878,M07878,M,299.6,311.0,1503,18.3,23,0,0,0,0,0,0
7879,H07879,H,300.9,310.8,1767,33.8,212,0,0,0,0,0,0
7880,H07880,H,300.0,310.5,1822,43.0,182,0,0,0,0,0,0
7881,L07881,L,297.2,307.0,1355,49.6,208,1,1,0,0,0,0
7882,L07882,L,299.5,310.5,1419,44.2,172,0,0,0,0,0,0
7883,L07883,L,299.1,308.4,2074,27.0,10,0,0,0,0,0,0
7884,M07884,M,300.4,308.7,1389,37.2,110,0,0,0,0,0,0
7885,L07885,L,300.2,310.8,1635,54.3,84,0,0,0,0,0,0
7886,L07886,L,299.2,308.2,1410,34.9,110,0,0,0,0,0,0
7887,L07887,L,299.1,308.0,1595,47.7,169,0,0,0,0,0,0
7888,L07888,L,300.1,311.4,1327,46.5,143,0,0,0,0,0,0
7889,M07889,M,301.9,312.9,1332,47.6,164,0,0,0,0,0,0
7890,M07890,M,300.6,310.2,1426,44.3,56,0,0,0,0,0,0
7891,M07891,M,302.8,309.8,1391,47.6,129,0,0,0,0,0,0
7892,H07892,H,302.3,312.8,1439,25.2,64,0,0,0,0,0,0
7893,L07893,L,303.0,313.7,1605,55.2,129,0,0,0,0,0,0
7894,L07894,L,302.7,313.3,1878,21.9,75,0,0,0,0,0,0
7895,L07895,L,303.1,313.6,1382,43.1,55,0,0,0,0,0,0
7896,M07896,M,297.7,307.5,1302,39.5,241,0,0,0,0,0,0
7897,M07897,M,301.3,310.9,1502,33.7,71,0,0,0,0,0,0
7898,L07898,L,302.4,311.3,1330,30.2,158,0,0,0,0,0,0
7899,H07899,H,302.8,312.1,1173,45.5,163,0,0,0,0,0,0
7900,L07900,L,298.5,308.8,1713,48.0,146,0,0,0,0,0,0
7901,L07901,L,301.3,311.7,1516,39.0,182,0,0,0,0,0,0
7902,M07902,M,300.2,310.9,1536,37.1,157,0,0,0,0,0,0
7903,H07903,H,303.7,312.3,1168,52.8,220,0,0,0,0,0,0
7904,M07904,M,297.2,305.6,1383,35.8,9,0,0,0,0,0,0
7905,H07905,H,298.5,308.1,1217,39.6,24,0,0,0,0,0,0
7906,L07906,L,296.4,305.4,1496,38.0,140,0,0,0,0,0,0
7907,M07907,M,300.3,310.5,1527,64.7,104,0,0,0,0,0,0
7908,H07908,H,304.5,313.2,1527,31.6,59,0,0,0,0,0,0
7909,M07909,M,299.9,311.1,1367,48.3,92,0,0,0,0,0,0
7910,L07910,L,300.2,309.4,1329,23.0,164,0,0,0,0,0,0
7911,H07911,H,301.1,312.7,1461,30.4,221,0,0,0,0,0,0
7912,L07912,L,299.8,310.3,1571,36.9,46,0,0,0,0,0,0
7913,L07913,L,300.7,309.7,1384,38.7,74,0,0,0,0,0,0
7914,H07914,H,300.8,312.9,1313,37.3,40,0,0,0,0,0,0
7915,H07915,H,298.3,308.6,1321,39.0,253,0,0,0,0,0,0
7916,H07916,H,299.8,310.0,1368,33.1,10,0,0,0,0,0,0
7917,H07917,H,301.5,311.4,1409,52.9,45,0,0,0,0,0,0
7918,L07918,L,301.9,312.3,1280,30.0,97,0,0,0,0,0,0
7919,H07919,H,302.6,313.1,1411,47.4,55,0,0,0,0,0,0
7920,L07920,L,300.7,309.8,1747,46.8,172,0,0,0,0,0,0
7921,M07921,M,300.7,310.5,1441,30.5,9,0,0,0,0,0,0
7922,L07922,L,301.5,311.6,1252,36.3,130,0,0,0,0,0,0
7923,H07923,H,298.8,309.4,1168,40.0,55,0,0,0,0,0,0
7924,M07924,M,298.7,309.3,1867,56.8,163,0,0,0,0,0,0
7925,H07925,H,299.8,309.9,1728,36.3,35,0,0,0,0,0,0
7926,L07926,L,297.4,306.9,1557,76.2,50,0,0,0,0,0,0
7927,L07927,L,300.8,310.2,1733,47.7,210,0,0,0,0,0,0
7928,L07928,L,302.1,310.9,1606,43.4,228,0,0,0,0,0,0
7929,L07929,L,298.6,309.2,1485,48.8,91,0,0,0,0,0,0
7930,M07930,M,300.9,310.3,1252,22.8,152,0,0,0,0,0,0
7931,L07931,L,298.7,308.5,1882,51.7,171,0,0,0,0,0,0
7932,M07932,M,298.0,308.2,1413,26.8,195,0,0,0,0,0,0
7933,L07933,L,304.1,314.1,1424,48.7,136,0,0,0,0,0,0
7934,L07934,L,298.0,308.0,1507,34.1,146,0,0,0,0,0,0
7935,M07935,M,297.4,306.5,1511,32.0,201,1,1,0,0,0,0
7936,L07936,L,300.4,310.7,1615,57.7,138,0,0,0,0,0,0
7937,L07937,L,300.5,310.2,1592,39.0,136,0,0,0,0,0,0
7938,L07938,L,301.3,311.2,1385,24.7,72,0,0,0,0,0,0
7939,L07939,L,304.0,315.2,1505,49.7,212,0,0,0,0,0,0
7940,M07940,M,298.4,309.0,1609,27.8,115,0,0,0,0,0,0
7941,L07941,L,298.8,308.3,1368,53.6,140,0,0,0,0,0,0
7942,L07942,L,303.2,313.1,1789,39.8,160,0,0,0,0,0,0
7943,M07943,M,301.9,313.5,1496,27.3,140,0,0,0,0,0,0
7944,M07944,M,301.6,311.3,1820,48.2,115,0,0,0,0,0,0
7945,M07945,M,298.8,308.9,1222,45.2,126,0,0,0,0,0,0
7946,L07946,L,302.3,312.9,1631,18.8,25,0,0,0,0,0,0
7947,H07947,H,301.6,311.8,1322,39.4,213,1,1,0,0,0,0
7948,L07948,L,300.4,310.0,1373,43.0,20,0,0,0,0,0,0
